interaction_key,message_id,conversation_id,reset_session_id,tool_event_id,rank_in_tool_event,score,retrieved_content,filename,display_name,filetype,metadata_categories,category_depth,is_qa,can_open,uploaded_at,metadata_id,collection_name,source_file
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779150903232,1779150903232,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#14,3,0.9256925,"イ　選挙運動期間中における年次休暇の取扱いについては、通常における場合と同様厳正に取り扱うものとし、組合休暇については、それを選挙運動等のために使用することのないよう厳正に取り扱うこと。

ウ　選挙運動のための会社の業務用電話の利用、会社車両の使用の承認、タクシー利用券の交付、その他これに類する便宜供与は行ってはならない。

エ　特定の候補者を支援することの疑惑を世間に抱かせるような物品の購入等の行為は厳に慎むこと。

　  当然のことながら、勤務時間内に会社組織を利用して資金カンパ等を行うことも同様行ってはならない。

３　選挙運動に係る会社施設の利用等について

会社施設（宿舎を含む。）の利用について申出があった場合、その目的、内容が自ら選挙運動又は政治的な活動を行うためのものであると認められるときは、これの使用を一切認めないこと。

選挙運動のために使用するポスター等の指示についても、その内容が選挙運動又は政治的な活動に関係があると認められるものはこれを認めないこと。

４　その他

社員が国会又は地方公共団体の議会の議員その他公選による公職の選挙に立候補するときは、所属長に公職立候補届を提出しなければならない。

社員が前１の公職に就任するときは、すみやかに所属長に当選証明書を提出しなければならない。",,50 社員の選挙運動等の取扱について_200807.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:43:27,50 社員の選挙運動等の取扱について_200807_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779150903232,1779150903232,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#14,4,0.925687375,"ア 日勤服務以外の服務につかせない。ただし、やむを得ぬ理由で夜勤服務につかせる場合は、組織の

長と産業医が協議して決める。

イ 健康状態に応じて、勤務時間中に休養時間を与えるか、又は作業環境、労働負荷を考慮して、勤務

内容の軽減をはかる。

(ｱ) 休養時間中は、原則として事業所内の休憩室等で休養させる。ただし、通勤所要時間、交通機

関等の諸事情を考慮して、勤務の始め又は終りに休養時間を与えることができる。

(ｲ) 休養時間は、１日の所定勤務時間から休養時間を除いた時間が、拘束４時間を下回らない範囲

で与えるものとする。

(ｳ) 勤務内容の軽減をはかる場合には、必要に応じて勤務場所の変更、業務の転換等を行うものと

する。

ウ 過激な運動を伴う業務、時間外労働、宿泊出張はさせない。

(3) 要注意（Ｃ）の服務については、次の各項によることとする。

ア 日勤服務以外の服務につかせない。ただし、やむを得ぬ理由で前記の服務以外の服務につかせる場

合は、組織の長と産業医が協議して決める。

イ 時間外労働はさせない。ただし、やむを得ぬ理由で時間外労働をさせる場合は、組織の長と産業医

が協議して決める。この場合においても、１日２時間、１週２回を限度とする。",健康管理規程.pdf,健康管理規程.pdf,application/pdf,policy-operations > benefits > health,,false,true,2026-02-20 14:36:53,健康管理規程_policy-operations_benefits_health,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151036941,1779151036941,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#18,1,0.92797435,"質問

DREAMSの業務一覧に実施済みの「通勤経路申請」のリストが残ったまま消えません。どうすれば消えますか？

回答

DREAMSの業務一覧のリストは、「社員情報」の作業リストに残っている通勤経路申請を削除すると自動的に消えます。

「社員情報」の作業リストのチェックボックスがグレーアウトされ、ご自身で削除ができない場合には、当方でステータス変更の処理を行いますので、給与アシスト担当サイトのお問い合わせフォームよりご連絡ください。その際、ご自身の氏名と氏名コードをお知らせください。",QA231_policy-operations_commute-costs_com-others.md,QA231.md,text/markdown,policy-operations > commute-costs > com-others,0,true,false,2026-03-11 11:35:34,QA231_policy-operations_commute-costs_com-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151036941,1779151036941,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#18,2,0.9236724000000001,"質問

以下のエラーが表示され、申請できません。どうすればいいですか。

「通勤費に関わる申請が作業リストに保留または承認処理中であるため申請できません」

「申請年月日：202●.●●.●●、株式会社●●で登録した申請が承認待ちのため、新規起票できません。」

回答

DREAMS「社員情報」の「作業リスト」、及び「異動前作業リスト」をご確認いただき、対象のリストが表示されていないか確認（表示されている場合は削除）、

または、DREAMS「進捗管理」の「共通申請」にて「ステータス：承認待ち」で検索いただき、該当リストがないか（該当リストがある場合は取り下げ）確認ください。

※複数の立場をお持ちの場合は、それぞれの立場でご確認ください。

※コム出向者については、■1-45もあわせてご確認ください。",QA227_policy-operations_commute-costs_com-others.md,QA227.md,text/markdown,policy-operations > commute-costs > com-others,0,true,false,2026-03-11 11:35:01,QA227_policy-operations_commute-costs_com-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151036941,1779151036941,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#18,3,0.923325715,"質問

転居や勤務地変更はありませんが、通勤経路を変更してもいいですか。

回答

不慣れ要素等により、後に認定経路とは異なる経路が最安または最早と判明する場合「一度限り」変更は可能です。

以下の申請時の注意点を参照の上、DREAMSより通勤経路申請を行ってください。

ただし、今後異動や転居等の事由以外での変更は承れなくなるのでご注意をお願いいたします。

【申請時の注意点】

・「経路変更事由：その他」を設定し、空欄に「一度限りの経路変更」と入力してください。

・通勤開始日について、定期の場合は、必ず申請月の1日を通勤開始日としてください。

（実績支払やRSの場合を除いて、月途中での変更は承れません。）",QA224_policy-operations_commute-costs_com-others.md,QA224.md,text/markdown,policy-operations > commute-costs > com-others,0,true,false,2026-03-11 11:34:37,QA224_policy-operations_commute-costs_com-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151036941,1779151036941,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R001,20260519T071352-20260519T182604.csv#18,4,0.9216304,"質問

ドコモグループ外に出向となりました。出向先立場でDREAMSによる赴任旅費申請が出来ません。

回答

異動後の出向先会社での申請手続きとなるため、出向先所属の総括担当等にお問い合わせください。

※出向先会社によっては、出向元負担の場合もございますので、出向先の総括担当へご確認ください。",QA180_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others.md,QA180.md,text/markdown,policy-operations > travel > travel-assignment > office-work > domestic > training > home-travel-expenses > overseas > operational > travel-others,0,true,false,2026-03-11 11:28:51,QA180_policy-operations_travel_travel-assignment_office-work_domestic_training_home-travel-expenses_overseas_operational_travel-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151102632,1779151102632,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R002,20260519T071352-20260519T182604.csv#24,1,0.9227155499999999,"（注）(1)　休暇を付与する場合であって、特に必要とする場合は、臨時雇を雇用しても差し支えない。

「業務に支障がない場合」には、「業務に支障があるが、臨時雇を雇用すれば業務に支障がなくなる場合」を含む。

２　前項による休暇の付与は、次により行うものとする。

(1)　「休暇願」（「人事服務関係の願、届について」（1992年７月１日総第22号）に定める様式）に基づき、組織単位の長（組織単位の長が指定した者（直属上長より上位にある者に限る。）を含む。）が承認する。

(2)　１年につき６週間以内であれば、夏季及び冬季の２回付与しても差し支えない。

(3)　１学部の受講につき24週間以内であれば、５年以上にわたって付与しても差し支えない。

３　第１項に定める休暇は、社員就業規則第37条第２項による休暇とし、有給とする。

４　第１項に定める休暇期間中の給与については、基本給、成果手当及び採用調整加算の合算した額の10分の3を減額して得た額並びに子育て・介護手当、単身赴任手当及び住宅補助費の全額を支給するものとする。

この場合、月の初日以外の日において新たにこの休暇を付与した場合又は月の末日以外の日においてこの休暇期間が終了した場合における減額すべき額については、「社員給与規則の解釈運用について」（1992年７月１日総第45号）第11条第１項の算出式に基づき、日割によって計算するものとする。

付　則

１　本通達は、2023年４月１日から実施する。

２　「第５章　大学通信教育のスクーリングに参加する者の服務の取扱について」第４項の休暇期間中の給与において、「社員給与規則」（1992年７月１日社長達第22号）の改正（2023年３月31日）付則第３項ないし第12項の措置額を含めて扱う。

３　本通達の実施に伴い、「特認休暇について」（1992年7月1日総第16号）、「ＮＴＴドコモグループ記念日における服務等の取扱いについて」（1992年９月24日総第294号）、「被災者支援活動に従事する社員の服務について」（1995年５月15日総勤第２号）、「骨髄バンクへの登録等を行う社員の服務について」（1993年12月24日総勤第78号）及び「大学通信教育のスクーリングに参加する者の服務の取扱について」（1992年７月１日総第23号）を廃止する。

付　則",,40 特認休暇について_202511.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:42:16,40 特認休暇について_202511_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151102632,1779151102632,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R002,20260519T071352-20260519T182604.csv#24,2,0.924837915,"第３　特別休暇

１　休暇の理由及び期間

理　　　　　由　　　　　　　　　　　　　　期　　　　　間",,36 社員の勤務時間、休日及び休暇について_202504.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:41:25,36 社員の勤務時間、休日及び休暇について_202504_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151102632,1779151102632,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R002,20260519T071352-20260519T182604.csv#24,3,0.922906965,"る。

２　前項における出勤率の算定にあたっては、第17条第１項第15号に定める出産のための特別休暇、第20条に定める公傷休暇、第29条に定める育児休職及び第30条に定める介護休職を付与した日は出勤したものとみなす。

３　年次休暇を与えた日の賃金は、当該勤務日の所定勤務時間を勤務した場合に支払われる通常の賃金とする。

４　年次休暇の時季の指定等の取扱いは次のとおりとする。

（1）年次休暇の時季を指定する場合は事前に行わなければならない。

ただし、指定された時季における年次休暇が事業の正常な運営を妨げる場合は、会社は他の時季に変更することができるものとする。

（2）同条第１項の年次休暇が10日以上発効された臨時雇に対して、発効日から１年以内の年次休暇の取得日数が日又は半日単位で５日に満たない場合は、その不足分について、臨時雇の希望を勘案したうえで会社があらかじめ時季を指定し、日又は半日を単位に取得させることとする。

５　年次休暇は、原則として日を単位とするが、１時間を単位とすることもできる。

ただし、１時間を単位とした休暇は、休暇発効日より１年以内において５日を上限とする。

なお、休暇の付与日数が５日に満たない場合、発効された日数を上限とする。

６　１時間を単位とする場合における取り扱いは、次のとおりとする。

(1) １時間を単位とした休暇は１日の所定勤務時間内において、取得時間帯、取得時間数に制限無く取得できる。

(2) １時間単位の休暇は、１日の所定勤務時間数をもって１日分とする。

特別休暇

第　17　条　臨時雇が次の各号の一に該当する理由により勤務日に勤務しないときは、当該各号に定

めるところにより、その者に特別休暇が与えられる。",,02 臨時雇就業規則_202512.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > irregular-employment,0,false,true,2026-02-20 14:41:05,02 臨時雇就業規則_202512_policy-operations_regulation_irregular-employment,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151102632,1779151102632,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R002,20260519T071352-20260519T182604.csv#24,4,0.92598352,２  本条に規定する特別休暇は濫用してはならない。,,12 エキスパート1就業規則_202512.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > expert-1,0,false,true,2026-02-20 14:40:33,12 エキスパート1就業規則_202512_policy-operations_regulation_expert-1,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::1779151482515,1779151482515,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR,a:1iSKy7qXCPUl6lHy-2B3xgvRc_tKz1v0JykSQbNaMY5vJSp_4_w19tMqhUwM_oTGTKXV3N-8UzSVsmI-kFbz0LUhY29S-4UuWaWst7uPr3IGvm-BhrKY6KzPsnWAHxMJR::R002,20260519T071352-20260519T182604.csv#30,1,0.9276233300000001,"第３章　深夜勤務に伴う休息時間確保のための配慮措置について

深夜勤務に伴う休息時間確保のための配慮措置については、以下のとおりとする。

１．目的

社員等の健康確保並びに生産性の向上に資する観点から、深夜勤務について原則禁止としているところであるが、真にやむを得ない事由により、深夜勤務を実施した社員等が一定の休息時間を確保できる環境整備に努めることとする。

２．対象者

管理監督者を含む全雇用区分とする。

３．午前０時を超える深夜勤務を実施した場合、翌日における勤務時間の弾力的運用

(1)　定型勤務、交替勤務が適用される者

直属上長は、翌日の始終業時刻の変更により、社員等の休息時間を確保できる環境整備に努める。

始業時刻及び終業時刻の変更については、服務種別ごとの始終業時刻設定可能な時間帯において、30分を単位とし社員等の了解を得て実施することができる。

(2)　フレックスタイム制が適用される者

直属上長は、翌日の始終業時刻の調整を促すことで、社員等の休息時間を確保できる環境整備に努める。なお、必要に応じてコアタイム解除を行う。

　　　　なお、コアタイムを設定しないフレックスタイム制が適用される者については、直属上長は、翌日の始業時刻の調整により、社員等の休息時間を確保できるよう助言指導を行う。

４．休暇取得の環境整備

午前０時を超える深夜勤務を実施した日の翌日または翌々日について、社員等が年次休暇、ライフプラン休暇の取得を申請する場合は、最大限の配慮を行う。

リフレッシュのためのライフプラン休暇の取得については、休息時間を確保する観点から、午前０時を超える深夜勤務を実施した場合に、原則として深夜勤務明けの日に、日または時間単位のライフプラン休暇の取得を可能とする。

なお、深夜勤務明けの日に勤務した場合は、深夜勤務明けの日の翌日まで取得を可能とする。

第４章　社員の病気休職、刑事休職、解雇、降職及び退職について

社員の病気休職、刑事休職、解雇、降職及び退職については、以下のとおりとする。

第1　休職及び復職",,39 勤務時間、休日、休暇、休職及び勤務票等について_202511.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,1,false,true,2026-02-20 14:42:05,39 勤務時間、休日、休暇、休職及び勤務票等について_202511_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260519T071352-20260519T182604.csv
